11,0,1,2,3,4,5,6,7
161861,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_35,train,who is allowed access to my response data?,"In addition, parts of the Service may be hosted by a third party on our behalf.",Relevant
161862,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_36,train,who is allowed access to my response data?,"Your information may be accessed by such providers/agents, in the event that we need to share your information with them to provide our services or customer support to you.",Relevant
161863,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_37,train,who is allowed access to my response data?,"Unless we tell you differently, Brilliant's agents do not have any right to use Personal Information we share with them beyond what is necessary to assist us.",Relevant
161864,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_38,train,who is allowed access to my response data?,"Business Transfers: In some cases, we may choose to buy or sell assets.",Relevant
161865,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_39,train,who is allowed access to my response data?,"In these types of transactions, customer information is typically one of the business assets that are transferred.",Relevant
161866,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_40,train,who is allowed access to my response data?,"Moreover, if Brilliant, or substantially all of its assets were acquired, or in the unlikely event that Brilliant goes out of business or enters bankruptcy, customer information would be one of the assets that is transferred or acquired by a third party.",Relevant
161867,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_41,train,who is allowed access to my response data?,"You acknowledge that such transfers may occur, and that any acquirer of Brilliant may continue to use your Personal Information as set forth in this policy.",Relevant
161868,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_42,train,who is allowed access to my response data?,"Protection of Brilliant and Others: We may release Personal Information when we believe in good faith that release is necessary to comply with the law; enforce or apply our conditions of use and other agreements; or protect the rights, property, or safety of Brilliant, our employees, our users, or others.",Relevant
161869,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_5,Brilliant _26_5_43,train,who is allowed access to my response data?,"With Your Consent: Except as set forth above, you will be notified when your Personal Information may be shared with third parties, and will be able to prevent the sharing of this information.",Relevant
162061,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_6,Brilliant _26_6_100,train,how long is my data kept on file?,How Long Do We Retain Your Personal Data?,Relevant
162062,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_6,Brilliant _26_6_101,train,how long is my data kept on file?,We retain Personal Data about you as long as you have an open account with us or as otherwise necessary to provide you Services.,Relevant
162063,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_6,Brilliant _26_6_102,train,how long is my data kept on file?,"In some cases we retain Personal Data for longer, if doing so is necessary to comply with our legal obligations, resolve disputes or collect fees owed, or is otherwise permitted or required by applicable law, rule or regulation.",Relevant
162064,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_6,Brilliant _26_6_103,train,how long is my data kept on file?,"Afterwards, we retain some information in a depersonalized or aggregated form but not in a way that would identify you personally.",Relevant
162302,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_8,Brilliant _26_8_71,train,is my profile public by default?,"Account information for third party services: If you interact with a third party service when using our Sites, such as if you use a third party service to log-in to our Sites (e.g., Facebook, Google, or Twitter), or if you share content from our Sites through a third party social media service, the third party service will send us information about you, such as information from your public profile, if the third party service and your account settings allow such sharing.",Relevant
162303,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_8,Brilliant _26_8_72,train,is my profile public by default?,The information we receive will depend on the policies and your account settings with the third party service.,Relevant
162506,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_10,Brilliant _26_10_5,train,what data do you collect?,"Brilliant collects information you voluntarily submit to the Service, such as, the information we collect when you register for an account: your name, email address, school, date of birth, etc.",Relevant
162508,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_10,Brilliant _26_10_7,train,what data do you collect?,For example–if you make a post to a message board or chat forum that includes any personal information – such information will be made publicly available.,Relevant
162510,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_10,Brilliant _26_10_9,train,what data do you collect?,"In addition, we may automatically receive and store certain, anonymous types of information whenever you interact with the Service.",Relevant
162511,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_10,Brilliant _26_10_10,train,what data do you collect?,"Such information may include the user's IP address, domain server, and type of Internet browser.",Relevant
162513,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_10,Brilliant _26_10_12,train,what data do you collect?,This information is anonymous and contains no personally identifiable data.,Relevant
162736,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_11,Brilliant _26_11_100,train,how long do you keep my data?,How Long Do We Retain Your Personal Data?,Relevant
162737,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_11,Brilliant _26_11_101,train,how long do you keep my data?,We retain Personal Data about you as long as you have an open account with us or as otherwise necessary to provide you Services.,Relevant
162738,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_11,Brilliant _26_11_102,train,how long do you keep my data?,"In some cases we retain Personal Data for longer, if doing so is necessary to comply with our legal obligations, resolve disputes or collect fees owed, or is otherwise permitted or required by applicable law, rule or regulation.",Relevant
162739,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_11,Brilliant _26_11_103,train,how long do you keep my data?,"Afterwards, we retain some information in a depersonalized or aggregated form but not in a way that would identify you personally.",Relevant
162801,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_12,Brilliant _26_12_30,train,do you sell my data to 3rd parties?,To the limited extent we collect Personal Information  we neither rent nor sell your Personal Information to anyone.,Relevant
162937,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_31,train,who has access to my private data?,We share your Personal Information only as described below.,Relevant
162938,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_32,train,who has access to my private data?,Recipient of User Submissions: As mentioned above – your User Submissions may be shared in a public or quasi-public manner.,Relevant
162939,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_33,train,who has access to my private data?,Service Providers and Agents: We employ other companies and people to perform tasks on our behalf.,Relevant
162940,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_34,train,who has access to my private data?,"For example, we may decide to use a third party payment processing company to process payments you make through the Service.",Relevant
162941,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_35,train,who has access to my private data?,"In addition, parts of the Service may be hosted by a third party on our behalf.",Relevant
162942,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_36,train,who has access to my private data?,"Your information may be accessed by such providers/agents, in the event that we need to share your information with them to provide our services or customer support to you.",Relevant
162943,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_37,train,who has access to my private data?,"Unless we tell you differently, Brilliant's agents do not have any right to use Personal Information we share with them beyond what is necessary to assist us.",Relevant
162944,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_38,train,who has access to my private data?,"Business Transfers: In some cases, we may choose to buy or sell assets.",Relevant
162945,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_39,train,who has access to my private data?,"In these types of transactions, customer information is typically one of the business assets that are transferred.",Relevant
162946,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_40,train,who has access to my private data?,"Moreover, if Brilliant, or substantially all of its assets were acquired, or in the unlikely event that Brilliant goes out of business or enters bankruptcy, customer information would be one of the assets that is transferred or acquired by a third party.",Relevant
162947,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_41,train,who has access to my private data?,"You acknowledge that such transfers may occur, and that any acquirer of Brilliant may continue to use your Personal Information as set forth in this policy.",Relevant
162948,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_42,train,who has access to my private data?,"Protection of Brilliant and Others: We may release Personal Information when we believe in good faith that release is necessary to comply with the law; enforce or apply our conditions of use and other agreements; or protect the rights, property, or safety of Brilliant, our employees, our users, or others.",Relevant
162949,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_13,Brilliant _26_13_43,train,who has access to my private data?,"With Your Consent: Except as set forth above, you will be notified when your Personal Information may be shared with third parties, and will be able to prevent the sharing of this information.",Relevant
163145,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_14,Brilliant _26_14_104,train,how secure is my data?,What Security Measures Do We Use?,Relevant
163146,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_14,Brilliant _26_14_105,train,how secure is my data?,We seek to protect Personal Data using appropriate technical and organizational measures based on the type of Personal Data and applicable processing activity.,Relevant
163147,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_14,Brilliant _26_14_106,train,how secure is my data?,"For example, we encrypt all data in-transit, obfuscate and anonymize data that we share with processors like analytics services, and maintain all services with security patches in a timely manner.",Relevant
163148,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_14,Brilliant _26_14_107,train,how secure is my data?,"We also require that our suppliers protect such information from unauthorized access, use, and disclosure.",Relevant
163181,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_15,Brilliant _26_15_5,train,what records of my usage is kept by the app?,"Brilliant collects information you voluntarily submit to the Service, such as, the information we collect when you register for an account: your name, email address, school, date of birth, etc.",Relevant
163183,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_15,Brilliant _26_15_7,train,what records of my usage is kept by the app?,For example–if you make a post to a message board or chat forum that includes any personal information – such information will be made publicly available.,Relevant
163185,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_15,Brilliant _26_15_9,train,what records of my usage is kept by the app?,"In addition, we may automatically receive and store certain, anonymous types of information whenever you interact with the Service.",Relevant
163186,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_15,Brilliant _26_15_10,train,what records of my usage is kept by the app?,"Such information may include the user's IP address, domain server, and type of Internet browser.",Relevant
163188,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_15,Brilliant _26_15_12,train,what records of my usage is kept by the app?,This information is anonymous and contains no personally identifiable data.,Relevant
163356,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_16,Brilliant _26_16_45,train,does the application have any advertisement?,"The Site may permit you to link to other websites on the Internet, and other websites may contain links to the Site.",Relevant
163357,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_16,Brilliant _26_16_46,train,does the application have any advertisement?,"These other websites are not under Brilliant control, and such links do not constitute an endorsement by Brilliant of those other websites or the services offered through them.",Relevant
163460,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_17,Brilliant _26_17_14,train,what does the app download to my phone to keep it working in offline mode?,"Through cookies we place on your browser or device, we may collect information about your online activity after you leave our Services.",Relevant
163652,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_18,Brilliant _26_18_71,train,is my in-app achievement public for all to see?,"Account information for third party services: If you interact with a third party service when using our Sites, such as if you use a third party service to log-in to our Sites (e.g., Facebook, Google, or Twitter), or if you share content from our Sites through a third party social media service, the third party service will send us information about you, such as information from your public profile, if the third party service and your account settings allow such sharing.",Relevant
163653,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_18,Brilliant _26_18_72,train,is my in-app achievement public for all to see?,The information we receive will depend on the policies and your account settings with the third party service.,Relevant
163730,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_19,Brilliant _26_19_14,train,does the application use any personalization when it comes to pushing topics to learn?,"Through cookies we place on your browser or device, we may collect information about your online activity after you leave our Services.",Relevant
163731,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_19,Brilliant _26_19_15,train,does the application use any personalization when it comes to pushing topics to learn?,"Just like any other usage information we collect, this information allows us to improve the Services and customize your online experience, and otherwise as described in this Privacy Policy.",Relevant
163797,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_19,Brilliant _26_19_81,train,does the application use any personalization when it comes to pushing topics to learn?,"For example, we use Personal Data to:",Relevant
163798,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_19,Brilliant _26_19_82,train,does the application use any personalization when it comes to pushing topics to learn?,"Create and manage user profiles Communicate with you about the Sites Process orders Contact you about Site announcements, updates or offers Provide support and assistance for the Sites Personalize website content and communications based on your preferences Meet contract or legal obligations Respond to user inquiries Fulfill user requests Comply with our legal or contractual obligations Resolve disputes Protect against or deter fraudulent, illegal or harmful actions Enforce our Terms and Conditions We will only process your Personal Data if we have a lawful basis for doing so.",Relevant
163869,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_18,train,is this site safe for kids?,The safety and privacy of children is extremely important to us.,Relevant
163870,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_19,train,is this site safe for kids?,"If you are a resident of the EU, United Kingdom, Lichtenstein, Norway, or Iceland, then you must be 16 years old or older to use the Services in any way.",Relevant
163871,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_20,train,is this site safe for kids?,"Otherwise, every user of the Service must be 13 years of age or older.",Relevant
163872,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_21,train,is this site safe for kids?,"Any person that does not meet the foregoing age requirements is a ""Minor"".",Relevant
163873,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_22,train,is this site safe for kids?,Minors are prohibited from signing up or using the Service in any way.,Relevant
163874,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_23,train,is this site safe for kids?,"If you are a Minor, please do not attempt to register for the Services or send any personal information about yourself to us.",Relevant
163875,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_24,train,is this site safe for kids?,"If we learn that we have collected personal information from a Minor, we will delete that information as quickly as possible.",Relevant
163876,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_25,train,is this site safe for kids?,"If you believe that a Minor may have provided us personal information, please contact us at privacy@brilliant.org.",Relevant
163877,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_20,Brilliant _26_20_26,train,is this site safe for kids?,"We reserve the right to require any user to verify that the user is not a Minor, and if a user does not provide such verification in a timely manner, we will terminate the user's account and delete all personally identifiable information displaying on the site and collected from such user.",Relevant
164036,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_21,Brilliant _26_21_50,train,is this site monitored?,"By using the Services, you acknowledge that any Personal Data about you, regardless of whether provided by you or obtained from a third party, is being provided to Brilliant in the U.S. and will be hosted on U.S. servers, and you authorize Brilliant to transfer, store and process your information to and in the U.S., and possibly other countries.",Relevant
164221,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_22,Brilliant _26_22_100,train,is my information saved?,How Long Do We Retain Your Personal Data?,Relevant
164222,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_22,Brilliant _26_22_101,train,is my information saved?,We retain Personal Data about you as long as you have an open account with us or as otherwise necessary to provide you Services.,Relevant
164223,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_22,Brilliant _26_22_102,train,is my information saved?,"In some cases we retain Personal Data for longer, if doing so is necessary to comply with our legal obligations, resolve disputes or collect fees owed, or is otherwise permitted or required by applicable law, rule or regulation.",Relevant
164224,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_22,Brilliant _26_22_103,train,is my information saved?,"Afterwards, we retain some information in a depersonalized or aggregated form but not in a way that would identify you personally.",Relevant
164356,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_23,Brilliant _26_23_100,train,how long is my information saved?,How Long Do We Retain Your Personal Data?,Relevant
164357,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_23,Brilliant _26_23_101,train,how long is my information saved?,We retain Personal Data about you as long as you have an open account with us or as otherwise necessary to provide you Services.,Relevant
164358,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_23,Brilliant _26_23_102,train,how long is my information saved?,"In some cases we retain Personal Data for longer, if doing so is necessary to comply with our legal obligations, resolve disputes or collect fees owed, or is otherwise permitted or required by applicable law, rule or regulation.",Relevant
164359,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_23,Brilliant _26_23_103,train,how long is my information saved?,"Afterwards, we retain some information in a depersonalized or aggregated form but not in a way that would identify you personally.",Relevant
164461,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_24,Brilliant _26_24_70,train,does this track my location?,"Required: First and last name Email address Birthdate IP address(es) Optional: Mailing address Telephone number Facts about education history and career General location Information we receive from third party sources: Some third parties such as our business partners and service providers provide us with Personal Data about you, such as the following:",Relevant
164469,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_24,Brilliant _26_24_78,train,does this track my location?,Location inferred from your IP address Log data (e.g.,Relevant
164470,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_24,Brilliant _26_24_79,train,does this track my location?,"access times, hardware and software information) How Do We Use Your Personal Data?",Relevant
164732,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_26,Brilliant _26_26_71,train,what is the compatibility of the app with other app?,"Account information for third party services: If you interact with a third party service when using our Sites, such as if you use a third party service to log-in to our Sites (e.g., Facebook, Google, or Twitter), or if you share content from our Sites through a third party social media service, the third party service will send us information about you, such as information from your public profile, if the third party service and your account settings allow such sharing.",Relevant
164827,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_31,train,can any one access my private information collected by the app?,We share your Personal Information only as described below.,Relevant
164828,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_32,train,can any one access my private information collected by the app?,Recipient of User Submissions: As mentioned above – your User Submissions may be shared in a public or quasi-public manner.,Relevant
164829,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_33,train,can any one access my private information collected by the app?,Service Providers and Agents: We employ other companies and people to perform tasks on our behalf.,Relevant
164830,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_34,train,can any one access my private information collected by the app?,"For example, we may decide to use a third party payment processing company to process payments you make through the Service.",Relevant
164831,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_35,train,can any one access my private information collected by the app?,"In addition, parts of the Service may be hosted by a third party on our behalf.",Relevant
164832,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_36,train,can any one access my private information collected by the app?,"Your information may be accessed by such providers/agents, in the event that we need to share your information with them to provide our services or customer support to you.",Relevant
164833,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_37,train,can any one access my private information collected by the app?,"Unless we tell you differently, Brilliant's agents do not have any right to use Personal Information we share with them beyond what is necessary to assist us.",Relevant
164834,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_38,train,can any one access my private information collected by the app?,"Business Transfers: In some cases, we may choose to buy or sell assets.",Relevant
164835,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_39,train,can any one access my private information collected by the app?,"In these types of transactions, customer information is typically one of the business assets that are transferred.",Relevant
164836,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_40,train,can any one access my private information collected by the app?,"Moreover, if Brilliant, or substantially all of its assets were acquired, or in the unlikely event that Brilliant goes out of business or enters bankruptcy, customer information would be one of the assets that is transferred or acquired by a third party.",Relevant
164837,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_41,train,can any one access my private information collected by the app?,"You acknowledge that such transfers may occur, and that any acquirer of Brilliant may continue to use your Personal Information as set forth in this policy.",Relevant
164838,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_42,train,can any one access my private information collected by the app?,"Protection of Brilliant and Others: We may release Personal Information when we believe in good faith that release is necessary to comply with the law; enforce or apply our conditions of use and other agreements; or protect the rights, property, or safety of Brilliant, our employees, our users, or others.",Relevant
164839,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_27,Brilliant _26_27_43,train,can any one access my private information collected by the app?,"With Your Consent: Except as set forth above, you will be notified when your Personal Information may be shared with third parties, and will be able to prevent the sharing of this information.",Relevant
165035,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_28,Brilliant _26_28_104,train,how do i ensure protection of information?,What Security Measures Do We Use?,Relevant
165036,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_28,Brilliant _26_28_105,train,how do i ensure protection of information?,We seek to protect Personal Data using appropriate technical and organizational measures based on the type of Personal Data and applicable processing activity.,Relevant
165037,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_28,Brilliant _26_28_106,train,how do i ensure protection of information?,"For example, we encrypt all data in-transit, obfuscate and anonymize data that we share with processors like analytics services, and maintain all services with security patches in a timely manner.",Relevant
165038,../../Dataset/Train/org.brilliant.android,Brilliant _26,Brilliant _26_28,Brilliant _26_28_107,train,how do i ensure protection of information?,"We also require that our suppliers protect such information from unauthorized access, use, and disclosure.",Relevant
