11,0,1,2,3,4,5,6,7
100893,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_29,Starbucks _15_29_36,train,will any of my app data be subject to access by third party entities?,"To Link Your Activity on Our Websites to Your Social Networks  We have added certain features to our websites and mobile applications that allow social networks (such as Facebook, Twitter, and Google+) to track the activities of their members or collect certain information when they use our website or mobile applications.",Relevant
100971,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_30,Starbucks _15_30_0,train,who has access to my account information?,Some information we collect is provided when you use our services.,Relevant
100972,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_30,Starbucks _15_30_1,train,who has access to my account information?,"This may include your first and last name, username, password, email address, postal address, phone number, financial account information such as a credit card number, birthday, demographic information (such as your gender), and any other information you give us.",Relevant
100987,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_30,Starbucks _15_30_16,train,who has access to my account information?,We may share your information in the following circumstances:,Relevant
101101,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_16,train,will my information be shared with a third party?,We may share your information in the following circumstances:,Relevant
101104,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_19,train,will my information be shared with a third party?,"When We Work with Service Providers  We may share your information with service providers that provide us with support services, such as credit card processing, website hosting, email and postal delivery, location mapping, product and service delivery, analytics services, or conducting academic research.",Relevant
101105,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_20,train,will my information be shared with a third party?,"When We Work on Business Transactions  If we become involved with a merger or another situation involving the transfer of some or all of our business assets, we may share your information with business entities or people involved in the negotiation or transfer.",Relevant
101106,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_21,train,will my information be shared with a third party?,"When Sharing Helps Us Protect Lawful Interests  We may disclose your information if we believe that the disclosure is required by law, if we believe that the disclosure is necessary to enforce our agreements or policies, or if we believe that the disclosure will help us protect the rights, property, or safety of Starbucks or our customers or partners.",Relevant
101107,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_22,train,will my information be shared with a third party?,"When We Work with Marketing Service Providers  We may share your information with marketing service providers to assess, develop and provide you with promotions and special offers that may interest you, administer contests, sweepstakes and events or for other promotional purposes.",Relevant
101108,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_23,train,will my information be shared with a third party?,When You Give Consent  We may share information about you with other companies if you give us permission or direct us to share the information.,Relevant
101114,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_29,train,will my information be shared with a third party?,To Display Ads for Products or Services  We allow some advertising companies to collect this information in order to display ads that are most relevant to you across your different devices and on our own and others websites and mobile apps.,Relevant
101116,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_31,train,will my information be shared with a third party?,To Understand the Use of Our Services  We allow certain service providers to collect this information to help us understand how our websites and mobile applications are used and to assist us in improving the content and operation of our online properties.,Relevant
101118,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_33,train,will my information be shared with a third party?,"To Make the Services of Other Companies Work on Our Websites  We allow companies to use cookies, web beacons, and other similar technologies to enhance the operations of particular services and functionality of our websites and mobile applications.",Relevant
101121,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_31,Starbucks _15_31_36,train,will my information be shared with a third party?,"To Link Your Activity on Our Websites to Your Social Networks  We have added certain features to our websites and mobile applications that allow social networks (such as Facebook, Twitter, and Google+) to track the activities of their members or collect certain information when they use our website or mobile applications.",Relevant
101403,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_33,Starbucks _15_33_90,train,is my credit card information secure on the app?,"When you transmit highly sensitive information (such as a credit card number) through our website or in one of our mobile applications, we encrypt the transmission of that information using the Secure Sockets Layer (SSL) protocol.",Relevant
101516,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_34,Starbucks _15_34_89,train,how is my information transported to the company?,"Starbucks protects your information using technical, physical, and administrative security measures to reduce the risk of loss, misuse, unauthorized access, disclosure or modification of your information.",Relevant
101517,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_34,Starbucks _15_34_90,train,how is my information transported to the company?,"When you transmit highly sensitive information (such as a credit card number) through our website or in one of our mobile applications, we encrypt the transmission of that information using the Secure Sockets Layer (SSL) protocol.",Relevant
101518,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_34,Starbucks _15_34_91,train,how is my information transported to the company?,"While we have employed security technologies and procedures to assist safeguarding your personal information, no system or network can be guaranteed to be 100% secure.",Relevant
101903,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_38,Starbucks _15_38_20,train,do you sell information to 3rd party?,"When We Work on Business Transactions  If we become involved with a merger or another situation involving the transfer of some or all of our business assets, we may share your information with business entities or people involved in the negotiation or transfer.",Relevant
101912,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_38,Starbucks _15_38_29,train,do you sell information to 3rd party?,To Display Ads for Products or Services  We allow some advertising companies to collect this information in order to display ads that are most relevant to you across your different devices and on our own and others websites and mobile apps.,Relevant
101916,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_38,Starbucks _15_38_33,train,do you sell information to 3rd party?,"To Make the Services of Other Companies Work on Our Websites  We allow companies to use cookies, web beacons, and other similar technologies to enhance the operations of particular services and functionality of our websites and mobile applications.",Relevant
101919,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_38,Starbucks _15_38_36,train,do you sell information to 3rd party?,"To Link Your Activity on Our Websites to Your Social Networks  We have added certain features to our websites and mobile applications that allow social networks (such as Facebook, Twitter, and Google+) to track the activities of their members or collect certain information when they use our website or mobile applications.",Relevant
101997,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_39,Starbucks _15_39_0,train,wha information of mine is shared?,Some information we collect is provided when you use our services.,Relevant
101998,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_39,Starbucks _15_39_1,train,wha information of mine is shared?,"This may include your first and last name, username, password, email address, postal address, phone number, financial account information such as a credit card number, birthday, demographic information (such as your gender), and any other information you give us.",Relevant
101999,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_39,Starbucks _15_39_2,train,wha information of mine is shared?,"You may also permit us to access information directly from your device, such as information in the ""contacts list"".",Relevant
102000,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_39,Starbucks _15_39_3,train,wha information of mine is shared?,"You may also provide us information about other people, including when you direct us to send a gift card or e-gift.",Relevant
102013,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_39,Starbucks _15_39_16,train,wha information of mine is shared?,We may share your information in the following circumstances:,Relevant
102111,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_40,Starbucks _15_40_0,train,what data does starbucks take from my phone?,Some information we collect is provided when you use our services.,Relevant
102112,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_40,Starbucks _15_40_1,train,what data does starbucks take from my phone?,"This may include your first and last name, username, password, email address, postal address, phone number, financial account information such as a credit card number, birthday, demographic information (such as your gender), and any other information you give us.",Relevant
102113,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_40,Starbucks _15_40_2,train,what data does starbucks take from my phone?,"You may also permit us to access information directly from your device, such as information in the ""contacts list"".",Relevant
102114,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_40,Starbucks _15_40_3,train,what data does starbucks take from my phone?,"You may also provide us information about other people, including when you direct us to send a gift card or e-gift.",Relevant
102181,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_40,Starbucks _15_40_70,train,what data does starbucks take from my phone?,Location Information You may be able to adjust the settings of your device so that information about your physical location is not sent to us or third parties by (a) disabling location services within the device settings; or (b) denying certain websites or mobile applications permission to access location information by changing the relevant preferences and permissions in your mobile device or browser settings.,Relevant
102184,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_40,Starbucks _15_40_73,train,what data does starbucks take from my phone?,Voice Transmissions You can ensure you do not send us or any third parties any transmissions of your voice by not using the voice ordering feature.,Relevant
102226,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_41,Starbucks _15_41_1,train,does the starbucks app record what drinks i buy?,"This may include your first and last name, username, password, email address, postal address, phone number, financial account information such as a credit card number, birthday, demographic information (such as your gender), and any other information you give us.",Relevant
102587,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_44,Starbucks _15_44_20,train,does starbucks sell my information to third parties?,"When We Work on Business Transactions  If we become involved with a merger or another situation involving the transfer of some or all of our business assets, we may share your information with business entities or people involved in the negotiation or transfer.",Relevant
102596,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_44,Starbucks _15_44_29,train,does starbucks sell my information to third parties?,To Display Ads for Products or Services  We allow some advertising companies to collect this information in order to display ads that are most relevant to you across your different devices and on our own and others websites and mobile apps.,Relevant
102600,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_44,Starbucks _15_44_33,train,does starbucks sell my information to third parties?,"To Make the Services of Other Companies Work on Our Websites  We allow companies to use cookies, web beacons, and other similar technologies to enhance the operations of particular services and functionality of our websites and mobile applications.",Relevant
102603,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_44,Starbucks _15_44_36,train,does starbucks sell my information to third parties?,"To Link Your Activity on Our Websites to Your Social Networks  We have added certain features to our websites and mobile applications that allow social networks (such as Facebook, Twitter, and Google+) to track the activities of their members or collect certain information when they use our website or mobile applications.",Relevant
102831,../../Dataset/Train/com.starbucks.mobilecard,Starbucks _15,Starbucks _15_46,Starbucks _15_46_36,train,will my information be sold to facebook?,"To Link Your Activity on Our Websites to Your Social Networks  We have added certain features to our websites and mobile applications that allow social networks (such as Facebook, Twitter, and Google+) to track the activities of their members or collect certain information when they use our website or mobile applications.",Relevant
