11,0,1,2,3,4,5,6,7
14809,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_3,TouchPal Keyboard _3_3_22,train,will this keyboard save and memorize/predict word phrases?,"Then we can improve the prediction with different trends words according to different location, and to provide you with relevant location-based services, such as local weather information and POI (point of interest) and personalized contents and services.",Relevant
14844,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_3,TouchPal Keyboard _3_3_57,train,will this keyboard save and memorize/predict word phrases?,TouchPal Keyboard provides a smart prediction technology by learning the way you input.,Relevant
14889,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_4,TouchPal Keyboard _3_4_40,train,will this app save credit card numbers?,"Data that we do not collect: We will not collect or record your pin code entered in a password field, or your credit card entered in a secure text filed for whatever reason.",Relevant
14917,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_6,train,what sort of data is collected from me while using this?,Data that we collect or record: We will collect information concerning the words and phrases that you input (e.g.,Relevant
14918,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_7,train,what sort of data is collected from me while using this?,"an input sequence, the application's name which TouchPal Keyboard is applied in, a selected candidate word/phrase, words/phrases added to the dictionary) and import them into your own user dictionary.",Relevant
14919,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_8,train,what sort of data is collected from me while using this?,"We will learn and collect your own wording from your input text messages (SMS or MMS), to help us provide you a faster and more precise prediction (including the popup smiley prediction).",Relevant
14920,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_9,train,what sort of data is collected from me while using this?,"We will collect and import your contact names into your own user dictionary, so that you can type your contact names faster.",Relevant
14921,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_10,train,what sort of data is collected from me while using this?,"We will collect your SMS and the content published on Twitter and Facebook for customized prediction, and we just collect such information or content for learning purpose and it will not be uploaded to our server.",Relevant
14922,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_11,train,what sort of data is collected from me while using this?,We will collect your voice information such that you can use the voice input function.,Relevant
14923,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_12,train,what sort of data is collected from me while using this?,"For using the AR Emoji function, we will recognize your face expression.",Relevant
14924,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_13,train,what sort of data is collected from me while using this?,Your face expression will not be uploaded to our server.,Relevant
14925,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_14,train,what sort of data is collected from me while using this?,We will collect the way you use TouchPal Keyboard (e.g.,Relevant
14926,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_15,train,what sort of data is collected from me while using this?,"how often you use each keyboard layout, a status of other similar product that you have installed, how often you use each function inside TouchPal Keyboard).",Relevant
14927,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_16,train,what sort of data is collected from me while using this?,We will collect your device type information (e.g.,Relevant
14928,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_17,train,what sort of data is collected from me while using this?,"IMEI, MAC, Android ID, device manufacture, device model, screen resolution), so that we can provide you a product more suitable with your phone by activating each mobile.",Relevant
14931,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_20,train,what sort of data is collected from me while using this?,We will collect location information (e.g.,Relevant
14932,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_21,train,what sort of data is collected from me while using this?,"Locale data, IP data, GPS information) to assist us to orientate the region or country that you are located.",Relevant
14934,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_23,train,what sort of data is collected from me while using this?,"We will also collect your usage information of relevant apps on your mobile phone, so that we can optimize the use experience of TouchPal Keyboard.",Relevant
14935,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_24,train,what sort of data is collected from me while using this?,We will record your email address after your feedback is sent through your email address.,Relevant
14936,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_25,train,what sort of data is collected from me while using this?,"For using TouchPal Keyboard, you need to register a TouchPal ID through your Google ID, Facebook ID, Twitter ID or your email address, and your TouchPal ID may be recorded in our server.",Relevant
14937,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_26,train,what sort of data is collected from me while using this?,We will collect information that you have allowed these platforms to provide to third parties.,Relevant
14939,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_28,train,what sort of data is collected from me while using this?,"For those purchases completed by a third service, e.g.",Relevant
14940,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_29,train,what sort of data is collected from me while using this?,"Google Play Billing, only trading statuses may be recorded.",Relevant
14941,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_30,train,what sort of data is collected from me while using this?,"For using the smart reply function of TouchPal Keyboard, you shall grant us accessibility commission, and we will access and collect your input text messages from certain chat applications.",Relevant
14942,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_31,train,what sort of data is collected from me while using this?,We will learn and access the information you clipped or copied from your clipboard in order that we can extract useful information for you to achieve the quick copy paste function of TouchPal Keyboard.,Relevant
14947,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_5,TouchPal Keyboard _3_5_36,train,what sort of data is collected from me while using this?,"These third-party partners will collect, use, store, share or other process (collectively Process) your personal information solely for the purpose of providing you personalized ads.",Relevant
14993,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_6,TouchPal Keyboard _3_6_20,train,will it share or collect my location?,We will collect location information (e.g.,Relevant
14994,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_6,TouchPal Keyboard _3_6_21,train,will it share or collect my location?,"Locale data, IP data, GPS information) to assist us to orientate the region or country that you are located.",Relevant
14995,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_6,TouchPal Keyboard _3_6_22,train,will it share or collect my location?,"Then we can improve the prediction with different trends words according to different location, and to provide you with relevant location-based services, such as local weather information and POI (point of interest) and personalized contents and services.",Relevant
15067,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_7,TouchPal Keyboard _3_7_32,train,will this app show me ads?,"Personalized Ads and Third-party Partners: We use the information we collect from all of our services to provide, maintain, protect and improve them, to develop new ones and to protect ourselves and our users.",Relevant
15068,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_7,TouchPal Keyboard _3_7_33,train,will this app show me ads?,We also use this information to offer you personalized ads.,Relevant
15069,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_7,TouchPal Keyboard _3_7_34,train,will this app show me ads?,We also have relevant third-party partners who offer you personalized ads.,Relevant
15071,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_7,TouchPal Keyboard _3_7_36,train,will this app show me ads?,"These third-party partners will collect, use, store, share or other process (collectively Process) your personal information solely for the purpose of providing you personalized ads.",Relevant
15134,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_8,TouchPal Keyboard _3_8_37,train,"if it does show ads, is there a paid version to disable them?","If you dont agree on such third-party partners privacy policy or are unwilling them to Process your personal information, please do not agree or accept this TouchPal Privacy Policy.",Relevant
15135,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_8,TouchPal Keyboard _3_8_38,train,"if it does show ads, is there a paid version to disable them?","If you want to stop receiving personalized ads, you can go to Settings of TouchPal Keyboard, once you chose not to receive personalized ads, we and our third-party partners will stop sending personalized ads to you.",Relevant
15136,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_8,TouchPal Keyboard _3_8_39,train,"if it does show ads, is there a paid version to disable them?","Please note that the number of ads you see wont change, but they may be less relevant to you.",Relevant
15169,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_9,TouchPal Keyboard _3_9_10,train,does the app post anything on social media that i type etc?,"We will collect your SMS and the content published on Twitter and Facebook for customized prediction, and we just collect such information or content for learning purpose and it will not be uploaded to our server.",Relevant
15184,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_9,TouchPal Keyboard _3_9_25,train,does the app post anything on social media that i type etc?,"For using TouchPal Keyboard, you need to register a TouchPal ID through your Google ID, Facebook ID, Twitter ID or your email address, and your TouchPal ID may be recorded in our server.",Relevant
15229,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_10,TouchPal Keyboard _3_10_8,train,is what i typed being saved anywhere?,"We will learn and collect your own wording from your input text messages (SMS or MMS), to help us provide you a faster and more precise prediction (including the popup smiley prediction).",Relevant
15230,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_10,TouchPal Keyboard _3_10_9,train,is what i typed being saved anywhere?,"We will collect and import your contact names into your own user dictionary, so that you can type your contact names faster.",Relevant
15231,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_10,TouchPal Keyboard _3_10_10,train,is what i typed being saved anywhere?,"We will collect your SMS and the content published on Twitter and Facebook for customized prediction, and we just collect such information or content for learning purpose and it will not be uploaded to our server.",Relevant
15241,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_10,TouchPal Keyboard _3_10_20,train,is what i typed being saved anywhere?,We will collect location information (e.g.,Relevant
15242,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_10,TouchPal Keyboard _3_10_21,train,is what i typed being saved anywhere?,"Locale data, IP data, GPS information) to assist us to orientate the region or country that you are located.",Relevant
15243,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_10,TouchPal Keyboard _3_10_22,train,is what i typed being saved anywhere?,"Then we can improve the prediction with different trends words according to different location, and to provide you with relevant location-based services, such as local weather information and POI (point of interest) and personalized contents and services.",Relevant
15278,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_10,TouchPal Keyboard _3_10_57,train,is what i typed being saved anywhere?,TouchPal Keyboard provides a smart prediction technology by learning the way you input.,Relevant
15315,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_11,TouchPal Keyboard _3_11_32,train,are keywords used for giving ads to me?,"Personalized Ads and Third-party Partners: We use the information we collect from all of our services to provide, maintain, protect and improve them, to develop new ones and to protect ourselves and our users.",Relevant
15316,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_11,TouchPal Keyboard _3_11_33,train,are keywords used for giving ads to me?,We also use this information to offer you personalized ads.,Relevant
15317,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_11,TouchPal Keyboard _3_11_34,train,are keywords used for giving ads to me?,We also have relevant third-party partners who offer you personalized ads.,Relevant
15319,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_11,TouchPal Keyboard _3_11_36,train,are keywords used for giving ads to me?,"These third-party partners will collect, use, store, share or other process (collectively Process) your personal information solely for the purpose of providing you personalized ads.",Relevant
15370,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_25,train,is my data given to any third parties?,"For using TouchPal Keyboard, you need to register a TouchPal ID through your Google ID, Facebook ID, Twitter ID or your email address, and your TouchPal ID may be recorded in our server.",Relevant
15371,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_26,train,is my data given to any third parties?,We will collect information that you have allowed these platforms to provide to third parties.,Relevant
15373,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_28,train,is my data given to any third parties?,"For those purchases completed by a third service, e.g.",Relevant
15374,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_29,train,is my data given to any third parties?,"Google Play Billing, only trading statuses may be recorded.",Relevant
15377,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_32,train,is my data given to any third parties?,"Personalized Ads and Third-party Partners: We use the information we collect from all of our services to provide, maintain, protect and improve them, to develop new ones and to protect ourselves and our users.",Relevant
15378,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_33,train,is my data given to any third parties?,We also use this information to offer you personalized ads.,Relevant
15379,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_34,train,is my data given to any third parties?,We also have relevant third-party partners who offer you personalized ads.,Relevant
15381,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_12,TouchPal Keyboard _3_12_36,train,is my data given to any third parties?,"These third-party partners will collect, use, store, share or other process (collectively Process) your personal information solely for the purpose of providing you personalized ads.",Relevant
15432,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_25,train,is my data sold to any third parties?,"For using TouchPal Keyboard, you need to register a TouchPal ID through your Google ID, Facebook ID, Twitter ID or your email address, and your TouchPal ID may be recorded in our server.",Relevant
15433,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_26,train,is my data sold to any third parties?,We will collect information that you have allowed these platforms to provide to third parties.,Relevant
15435,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_28,train,is my data sold to any third parties?,"For those purchases completed by a third service, e.g.",Relevant
15436,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_29,train,is my data sold to any third parties?,"Google Play Billing, only trading statuses may be recorded.",Relevant
15439,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_32,train,is my data sold to any third parties?,"Personalized Ads and Third-party Partners: We use the information we collect from all of our services to provide, maintain, protect and improve them, to develop new ones and to protect ourselves and our users.",Relevant
15440,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_33,train,is my data sold to any third parties?,We also use this information to offer you personalized ads.,Relevant
15441,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_34,train,is my data sold to any third parties?,We also have relevant third-party partners who offer you personalized ads.,Relevant
15443,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_13,TouchPal Keyboard _3_13_36,train,is my data sold to any third parties?,"These third-party partners will collect, use, store, share or other process (collectively Process) your personal information solely for the purpose of providing you personalized ads.",Relevant
15515,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_14,TouchPal Keyboard _3_14_46,train,how long is any data saved held for?,"For providing a better service to you, we will permanently store your information unless you notify us to delete according to this Privacy Policy.",Relevant
15530,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_14,TouchPal Keyboard _3_14_61,train,how long is any data saved held for?,"If you have any questions regarding this Privacy Policy, you can contact us by sending an email to privacy@touchpal.com.",Relevant
15661,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_6,train,how will the information i use this app for be used?,Data that we collect or record: We will collect information concerning the words and phrases that you input (e.g.,Relevant
15662,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_7,train,how will the information i use this app for be used?,"an input sequence, the application's name which TouchPal Keyboard is applied in, a selected candidate word/phrase, words/phrases added to the dictionary) and import them into your own user dictionary.",Relevant
15663,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_8,train,how will the information i use this app for be used?,"We will learn and collect your own wording from your input text messages (SMS or MMS), to help us provide you a faster and more precise prediction (including the popup smiley prediction).",Relevant
15664,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_9,train,how will the information i use this app for be used?,"We will collect and import your contact names into your own user dictionary, so that you can type your contact names faster.",Relevant
15665,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_10,train,how will the information i use this app for be used?,"We will collect your SMS and the content published on Twitter and Facebook for customized prediction, and we just collect such information or content for learning purpose and it will not be uploaded to our server.",Relevant
15666,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_11,train,how will the information i use this app for be used?,We will collect your voice information such that you can use the voice input function.,Relevant
15667,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_12,train,how will the information i use this app for be used?,"For using the AR Emoji function, we will recognize your face expression.",Relevant
15668,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_13,train,how will the information i use this app for be used?,Your face expression will not be uploaded to our server.,Relevant
15669,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_14,train,how will the information i use this app for be used?,We will collect the way you use TouchPal Keyboard (e.g.,Relevant
15670,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_15,train,how will the information i use this app for be used?,"how often you use each keyboard layout, a status of other similar product that you have installed, how often you use each function inside TouchPal Keyboard).",Relevant
15671,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_16,train,how will the information i use this app for be used?,We will collect your device type information (e.g.,Relevant
15672,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_17,train,how will the information i use this app for be used?,"IMEI, MAC, Android ID, device manufacture, device model, screen resolution), so that we can provide you a product more suitable with your phone by activating each mobile.",Relevant
15675,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_20,train,how will the information i use this app for be used?,We will collect location information (e.g.,Relevant
15676,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_21,train,how will the information i use this app for be used?,"Locale data, IP data, GPS information) to assist us to orientate the region or country that you are located.",Relevant
15677,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_22,train,how will the information i use this app for be used?,"Then we can improve the prediction with different trends words according to different location, and to provide you with relevant location-based services, such as local weather information and POI (point of interest) and personalized contents and services.",Relevant
15678,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_23,train,how will the information i use this app for be used?,"We will also collect your usage information of relevant apps on your mobile phone, so that we can optimize the use experience of TouchPal Keyboard.",Relevant
15679,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_24,train,how will the information i use this app for be used?,We will record your email address after your feedback is sent through your email address.,Relevant
15680,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_25,train,how will the information i use this app for be used?,"For using TouchPal Keyboard, you need to register a TouchPal ID through your Google ID, Facebook ID, Twitter ID or your email address, and your TouchPal ID may be recorded in our server.",Relevant
15681,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_26,train,how will the information i use this app for be used?,We will collect information that you have allowed these platforms to provide to third parties.,Relevant
15682,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_27,train,how will the information i use this app for be used?,You are able to purchase goods or services inside TouchPal Keyboard.,Relevant
15683,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_28,train,how will the information i use this app for be used?,"For those purchases completed by a third service, e.g.",Relevant
15684,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_29,train,how will the information i use this app for be used?,"Google Play Billing, only trading statuses may be recorded.",Relevant
15685,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_30,train,how will the information i use this app for be used?,"For using the smart reply function of TouchPal Keyboard, you shall grant us accessibility commission, and we will access and collect your input text messages from certain chat applications.",Relevant
15686,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_31,train,how will the information i use this app for be used?,We will learn and access the information you clipped or copied from your clipboard in order that we can extract useful information for you to achieve the quick copy paste function of TouchPal Keyboard.,Relevant
15687,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_32,train,how will the information i use this app for be used?,"Personalized Ads and Third-party Partners: We use the information we collect from all of our services to provide, maintain, protect and improve them, to develop new ones and to protect ourselves and our users.",Relevant
15688,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_33,train,how will the information i use this app for be used?,We also use this information to offer you personalized ads.,Relevant
15689,../../Dataset/Train/com.cootek.smartinputv5,TouchPal Keyboard _3,TouchPal Keyboard _3_17,TouchPal Keyboard _3_17_34,train,how will the information i use this app for be used?,We also have relevant third-party partners who offer you personalized ads.,Relevant
